"Week_ending_Friday","Week_number","Status","Dubai_crude_USD.p.bbl","NZ_US_exrate","Dubai_crude_NZD.p.bbl","Diesel_importer_cost_NZc.p.l","Diesel_ETS_NZc.p.l","Diesel_GST_NZc.p.l","Diesel_taxes_NZc.p.l","Diesel_price_excl_taxes_NZc.p.l","Diesel_main_port_price_NZc.p.l","Diesel_discounted_retail_price_NZc.p.l","Diesel_importer_margin_NZc.p.l","Diesel_margin_trend_NZc.p.l","Regular_Petrol_importer_cost_NZc.p.l","Regular_Petrol_ETS_NZc.p.l","Regular_Petrol_GST_NZc.p.l","Regular_Petrol_taxes_NZc.p.l","Regular_Petrol_price_excl_taxes_NZc.p.l","Regular_Petrol_main_port_price_NZc.p.l","Regular_Petrol_discounted_retail_price_NZc.p.l","Regular_Petrol_importer_margin_NZc.p.l","Regular_Petrol_margin_trend_NZc.p.l","Premium_Petrol_95R_importer_cost_NZc.p.l","Premium_Petrol_95R_ETS_NZc.p.l","Premium_Petrol_95R_GST_NZc.p.l","Premium_Petrol_95R_taxes_NZc.p.l","Premium_Petrol_95R_price_excl_taxes_NZc.p.l","Premium_Petrol_95R_main_port_price_NZc.p.l","Premium_Petrol_95R_discounted_retail_price_NZc.p.l","Premium_Petrol_95R_importer_margin_NZc.p.l","Premium_Petrol_95R_margin_trend_NZc.p.l","Diesel_main_port_price_excl_taxes_NZc.p.l"
2015-06-12,"2015w24","Final",62.39,0.7072,88.2211538461539,75.3510142193013,0.6675,16.2349737219302,16.6099737219302,107.190658146202,132.185714285714,124.468131868132,31.8396439269004,32.8237393026,83.7924838265126,0.5775,25.8312470138557,92.9602470138557,104.501813425705,207.185714285714,198.03956043956,20.7093295991922,27.064947058702,84.5792619265457,0.592,27.4591625765539,94.5881625765539,115.340083843693,215.185714285714,210.520246420246,30.7608219171468,37.103332283756,113.901599378882
2015-06-19,"2015w25","Final",61.55,0.69556,88.4898499051124,75.9875105518499,0.6675,16.4585762064023,16.8335762064023,108.681341376015,133.9,126.182417582418,32.6938308241654,32.8389595211745,84.8878199005281,0.5775,26.2784519827998,93.4074519827998,107.483179885332,210.614285714286,201.468131868132,22.595359984804,27.0910824108291,85.6877645096824,0.592,27.906367545498,95.035367545498,118.32145030332,218.614285714286,213.948817848818,32.6336857936374,37.1510169445223,115.392282608696
2015-06-26,"2015w26","Final",60.91,0.68852,88.4651135769476,76.2374190733249,0.6675,16.4585762064023,16.8335762064023,108.681341376015,133.9,126.182417582418,32.4439223026904,32.854179739749,82.2588441972544,0.5775,26.4461538461539,93.5751538461539,108.601192307692,211.9,202.753846153846,26.3423481104379,27.1172177629562,83.0669681041031,0.592,28.074069408852,95.203069408852,119.43946272568,219.9,215.234532134532,36.372494621577,37.1987016052885,115.392282608696
2015-07-03,"2015w27","Final",60.83,0.67732,89.8098387763539,75.5211370177066,0.6675,16.3761608496823,16.7511608496823,108.131905664549,132.757142857143,125.550566514231,32.6107686468422,32.8693999583235,81.0885226947189,0.5775,26.5944587548557,93.7234587548557,109.589891699038,211.9,203.890850453894,28.5013690043193,27.1433531150832,81.9546142689704,0.592,28.1934001860953,95.3224001860953,120.235001240635,219.9,216.149401426731,38.2803869716649,37.2463862660547,114.39849378882
2015-07-10,"2015w28","Final",56.89,0.66964,84.9560958126755,71.9053900690538,0.6675,16.0674183094788,16.4424183094788,106.073622063192,130.185714285714,123.183540372671,34.1682319941383,32.8839088156979,80.024763827403,0.5775,26.5047123953551,93.6337123953551,108.991582635701,210.757142857143,203.202795031056,28.9668188082977,27.1768774079731,80.9007884750824,0.592,28.0920641740112,95.2210641740112,119.559427826742,218.757142857143,215.372492000753,38.6586393516592,37.3065488333776,112.162468944099
2015-07-17,"2015w29","Final",56.86,0.66398,85.6351094912497,71.6260599484496,0.6675,15.8997164461248,16.2747164461248,104.955609640832,128.9,121.897826086957,33.3295496923821,32.8984176730724,80.2256080739509,0.5775,26.3929111531191,93.5219111531191,108.246241020794,209.9,202.345652173913,28.020632946843,27.210401700863,81.1098789654975,0.592,27.9802629317752,95.1092629317752,118.814086211835,217.9,214.51534914361,37.7042072463373,37.3667114007004,111.044456521739
2015-07-24,"2015w30","Final",55.25,0.65894,83.8467842292166,70.5382548857622,0.6675,15.8997164461248,16.2747164461248,104.955609640832,128.9,121.897826086957,34.4173547550696,32.9129265304469,79.3731800093677,0.5775,26.3929111531191,93.5219111531191,108.246241020794,209.9,202.345652173913,28.8730610114262,27.2439259937529,80.2665683467889,0.592,27.9802629317752,95.1092629317752,118.814086211835,217.9,214.51534914361,38.5475178650459,37.4268739680233,111.044456521739
2015-07-31,"2015w31","Final",53.55,0.66306,80.7619219980092,67.0523839365407,0.6675,15.5643127194167,15.9393127194167,102.719584796111,126.328571428571,119.326397515528,35.6672008595706,32.9274353878213,77.0910720444512,0.5775,26.057507426411,93.186507426411,106.010216176073,207.328571428571,199.774223602484,28.9191441316222,27.2774502866427,77.979688990968,0.592,27.6448592050671,94.7738592050671,116.578061367114,215.328571428571,211.943920572181,38.5983723761463,37.4870365353461,108.808431677019
2015-08-07,"2015w32","Final",49.94,0.6552,76.2210012210012,66.4331547799854,0.6675,15.3593437753173,15.7343437753173,101.353125168782,124.757142857143,117.754968944099,34.9199703887967,32.9419442451958,77.026868006732,0.5775,25.8525384823116,92.9815384823116,104.643756548744,205.757142857143,198.202795031056,27.6168885420122,27.3109745795326,77.9265396692868,0.592,27.4398902609678,94.5688902609678,115.211601739785,213.757142857143,210.372492000753,37.2850620704982,37.547199102669,107.441972049689
2015-08-14,"2015w33","Final",48.95,0.6567,74.5393634840871,67.1162724894038,0.6675,15.2475425330813,15.6225425330813,100.607783553875,123.9,116.897826086957,33.4915110644714,32.9564531025703,75.6591125498638,0.5775,25.7407372400756,92.8697372400756,103.898414933837,204.9,197.345652173913,28.2393023839736,27.3444988724225,76.5571228956144,0.592,27.3280890187317,94.4570890187318,114.466260124878,212.9,209.51534914361,37.9091372292639,37.6073616699918,106.696630434783
2015-08-21,"2015w34","Final",47.06,0.65884,71.4285714285714,64.9072368556239,0.6675,15.0612071293546,15.4362071293546,99.3655475290305,122.471428571429,115.469254658385,34.4583106734066,32.9709619599447,70.3857049151448,0.5775,25.5544018363489,92.6834018363489,102.656178908993,203.471428571429,195.917080745342,32.2704739938479,27.3780231653124,71.2807984037831,0.592,27.141753615005,94.270753615005,113.224024100034,211.471428571429,208.086777715039,41.9432256962505,37.6675242373147,105.454394409938
2015-08-28,"2015w35","Final",44.34,0.65172,68.0353526054134,62.2409310226093,0.6675,14.7258034026465,15.1008034026465,97.12952268431,119.9,112.897826086957,34.8885916617008,32.9854708173192,64.9179286054971,0.5775,24.8276937618147,91.9566937618147,97.8114584120983,197.9,190.345652173913,32.8935298066012,27.4115474582023,65.8212142359217,0.592,26.4150455404709,93.5440455404709,108.379303603139,205.9,202.51534914361,42.5580893672175,37.7276868046375,103.218369565217
2015-09-04,"2015w36","Final",47.9,0.63762,75.1231140804868,68.6996871735672,0.6675,15.0984742100999,15.4734742100999,99.6139947339995,122.757142857143,115.754968944099,30.9143075604323,32.977110841352,72.6411095009444,0.5775,25.2003645692682,92.3293645692682,100.295930461788,200.757142857143,193.202795031056,27.6548209608433,27.4475005208467,73.5635590313281,0.592,26.7877163479243,93.9167163479243,110.863775652829,208.757142857143,205.372492000753,37.3002166215005,37.7968434937234,105.702841614907
2015-09-11,"2015w37","Final",46.17,0.63066,73.2090191228237,68.6570744733993,0.6675,15.3966108560627,15.7716108560627,101.601572373751,125.042857142857,118.040683229814,32.9444979003517,32.9687508653848,73.7704569281723,0.5775,25.4985012152309,92.6275012152309,102.283508101539,203.042857142857,195.48850931677,28.513051173367,27.4834535834911,74.7022668226735,0.592,27.085852993887,94.214852993887,112.85135329258,211.042857142857,207.658206286467,38.1490864699066,37.8660001828093,107.690419254658
2015-09-18,"2015w38","Final",44.16,0.63442,69.6068850288452,66.9244883333938,0.6675,15.5084120982987,15.8834120982987,102.346913988658,125.9,118.897826086957,35.4224256552641,32.9603908894176,71.438183539029,0.5775,25.6103024574669,92.7393024574669,103.028849716446,203.9,196.345652173913,31.5906661774171,27.5194066461356,72.363655917846,0.592,27.197654236123,94.326654236123,113.596694907487,211.9,208.51534914361,41.233038989641,37.9351568718952,108.435760869565
2015-09-25,"2015w39","Final",44.46,0.63162,70.3904246223996,67.0340591238903,0.6675,15.5084120982987,15.8834120982987,102.346913988658,125.9,118.897826086957,35.3128548647676,32.9520309134504,72.7844396565233,0.5775,25.6103024574669,92.7393024574669,103.028849716446,203.9,196.345652173913,30.2444100599227,27.55535970878,73.7131961003852,0.592,27.197654236123,94.326654236123,113.596694907487,211.9,208.51534914361,39.8834988071018,38.0043135609811,108.435760869565
2015-10-02,"2015w40","Final",44.17,0.63734,69.3036683716698,65.5423552720829,0.6675,15.3194842019984,15.6944842019984,101.087394679989,125.9,117.449378881988,35.5450394079063,32.9436709374832,72.4556179639962,0.5775,25.3657980016203,92.4947980016203,101.398820010802,203.9,194.471118012422,28.9432020468059,27.5913127714245,73.3748221294752,0.592,27.0798578548106,94.2088578548106,112.811385698737,211.9,207.612243553548,39.4365635692621,38.073470250067,108.435760869565
2015-10-09,"2015w41","Final",48.76,0.65522,74.4177528158481,67.1496959986662,0.6675,15.1777882797732,15.5527882797732,100.142755198488,125.9,116.363043478261,32.9930591998215,32.9353109615159,70.5642453234349,0.5775,25.1824196597354,92.3114196597353,100.176297731569,203.9,193.065217391304,29.6120524081341,27.6272658340689,71.8448365600268,0.592,26.9915105688263,94.1205105688263,112.222403792175,211.9,206.934914361001,40.3775672321483,38.1426269391529,108.435760869565
2015-10-16,"2015w42","Final",46.75,0.6734,69.4238194238194,63.7329401119113,0.6675,14.8051174723197,15.1801174723197,97.6582831487983,123.042857142857,113.505900621118,33.9253430368869,32.9269509855487,67.0029271619754,0.5775,24.8097488522819,91.9387488522819,97.6918256818795,201.042857142857,190.208074534161,30.6888985199042,27.6632188967134,68.2483316122903,0.592,26.6188397613728,93.7478397613728,109.737931742486,209.042857142857,204.077771503858,41.4896001301953,38.2117836282388,105.951288819876
2015-10-23,"2015w43","Final",44.23,0.67784,65.251386757937,61.5155371446156,0.6675,14.283378341885,14.658378341885,94.1800222792331,119.042857142857,109.505900621118,32.6644851346175,32.9185910095815,62.9868406871257,0.5775,24.2880097218472,91.4170097218472,94.2135648123143,197.042857142857,186.208074534161,31.2267241251887,27.6991719593578,64.2231721326668,0.592,26.0971006309381,93.2261006309381,106.25967087292,205.042857142857,200.077771503858,42.0364987402536,38.2809403173246,102.473027950311
